date,hour,total_visitors,north_gate,south_gate,east_gate,west_gate,metro_ridership,bus_ridership,taxi_count,private_car_count,parking_occupancy_rate,nearby_hotel_avg_price,nearby_restaurant_revenue_index,weather_condition,temperature,is_event_day,event_type,year,month,quarter,weekday,is_weekend,north_gate_ratio,south_gate_ratio,public_transport_ratio,time_period
2016-01-09,22,117,22,39,26,23,41,18,9,10,0.53656858277258,610.0,153.7,大雪,-6.6,True,文化活动,2016,1,1,5,True,0.188,0.3333,0.5043,晚间
2016-01-09,23,55,10,16,13,12,23,8,5,8,0.5214381253822388,578.0,120.5,大雪,-6.6,True,文化活动,2016,1,1,5,True,0.1818,0.2909,0.5636,深夜
2016-01-10,6,139,31,54,37,25,46,27,10,18,0.660957439778927,428.0,136.7,大雪,0.1,True,展览,2016,1,1,6,True,0.223,0.3885,0.5252,早高峰
2016-01-10,7,188,43,67,49,37,79,33,23,22,0.7215778129329345,451.0,130.5,大雪,0.1,True,展览,2016,1,1,6,True,0.2287,0.3564,0.5957,早高峰
2016-01-10,8,189,37,56,52,35,66,22,16,23,0.7563901474851858,348.0,95.6,大雪,0.1,True,展览,2016,1,1,6,True,0.1958,0.2963,0.4656,早高峰
2016-01-10,9,203,39,72,47,40,60,30,18,25,0.7779369999172622,452.0,117.7,大雪,0.1,True,展览,2016,1,1,6,True,0.1921,0.3547,0.4433,上午
2016-01-10,10,181,34,56,41,39,57,20,15,21,0.5487882636877988,454.0,172.1,大雪,0.1,True,展览,2016,1,1,6,True,0.1878,0.3094,0.4254,上午
2016-01-10,11,181,31,58,40,32,58,30,11,24,0.7957016349281554,614.0,145.1,大雪,0.1,True,展览,2016,1,1,6,True,0.1713,0.3204,0.4862,上午
2016-01-10,12,271,61,91,58,58,109,32,25,26,0.6686306370444753,485.0,88.6,大雪,0.1,True,展览,2016,1,1,6,True,0.2251,0.3358,0.5203,午间
2016-01-10,13,252,52,78,61,45,87,39,26,41,0.8179903198986044,433.0,172.0,大雪,0.1,True,展览,2016,1,1,6,True,0.2063,0.3095,0.5,午间
2016-01-10,14,250,56,84,65,48,87,33,24,29,0.5977414380410263,607.0,121.4,大雪,0.1,True,展览,2016,1,1,6,True,0.224,0.336,0.48,下午
2016-01-10,15,294,51,103,74,53,112,36,18,41,0.4968342458747207,434.0,145.2,大雪,0.1,True,展览,2016,1,1,6,True,0.1735,0.3503,0.5034,下午
2016-01-10,16,395,80,156,113,69,153,70,35,46,0.4287319750113439,446.0,157.8,大雪,0.1,True,展览,2016,1,1,6,True,0.2025,0.3949,0.5646,下午
2016-01-10,17,588,116,231,150,104,191,101,66,61,0.5303319523599876,477.0,113.6,大雪,0.1,True,展览,2016,1,1,6,True,0.1973,0.3929,0.4966,晚高峰
2016-01-10,18,922,167,369,221,190,259,132,65,109,0.6678572732172772,573.0,152.2,大雪,0.1,True,展览,2016,1,1,6,True,0.1811,0.4002,0.4241,晚高峰
2016-01-10,19,1082,239,389,288,189,400,206,103,114,0.8283137274965299,558.0,145.9,大雪,0.1,True,展览,2016,1,1,6,True,0.2209,0.3595,0.5601,晚高峰
2016-01-10,20,873,150,286,245,170,334,193,99,137,0.5860512181890931,519.0,109.1,大雪,0.1,True,展览,2016,1,1,6,True,0.1718,0.3276,0.6037,晚间
2016-01-10,21,311,56,116,66,70,125,44,35,28,0.5234846680220618,408.0,81.3,大雪,0.1,True,展览,2016,1,1,6,True,0.1801,0.373,0.5434,晚间
2016-01-10,22,141,28,45,36,31,50,20,7,13,0.615730366342529,503.0,134.8,大雪,0.1,True,展览,2016,1,1,6,True,0.1986,0.3191,0.4965,晚间
2016-01-10,23,56,10,19,13,12,19,9,3,6,0.6629041756909975,630.0,117.5,大雪,0.1,True,展览,2016,1,1,6,True,0.1786,0.3393,0.5,深夜
2016-01-11,6,102,22,38,28,18,43,15,12,16,0.34,323.0,58.8,晴,-1.5,False,演唱会,2016,1,1,0,False,0.2157,0.3725,0.5686,早高峰
2016-01-11,7,157,28,55,39,28,52,19,13,17,0.28,271.0,60.8,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1783,0.3503,0.4522,早高峰
2016-01-11,8,168,32,65,38,35,48,19,15,15,0.37,301.0,55.7,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1905,0.3869,0.3988,早高峰
2016-01-11,9,191,36,57,44,36,58,21,14,11,0.45,264.0,69.1,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1885,0.2984,0.4136,上午
2016-01-11,10,141,25,43,31,26,45,17,10,9,0.42,264.0,61.4,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1773,0.305,0.4397,上午
2016-01-11,11,107,19,39,28,22,43,16,9,10,0.22,297.0,60.2,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1776,0.3645,0.5514,上午
2016-01-11,12,164,29,63,47,31,73,34,14,24,0.25,303.0,70.3,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1768,0.3841,0.6524,午间
2016-01-11,13,142,25,54,34,25,57,26,14,10,0.23,255.0,54.6,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1761,0.3803,0.5845,午间
2016-01-11,14,123,23,38,34,25,46,19,10,14,0.35,292.0,73.8,晴,-1.5,False,演唱会,2016,1,1,0,False,0.187,0.3089,0.5285,下午
2016-01-11,15,188,37,60,53,40,75,23,12,17,0.23,286.0,56.1,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1968,0.3191,0.5213,下午
2016-01-11,16,222,45,74,48,45,71,32,16,16,0.4,276.0,57.8,晴,-1.5,False,演唱会,2016,1,1,0,False,0.2027,0.3333,0.464,下午
2016-01-11,17,256,57,84,71,44,80,27,16,18,0.28,273.0,71.1,晴,-1.5,False,演唱会,2016,1,1,0,False,0.2227,0.3281,0.418,晚高峰
2016-01-11,18,351,79,131,92,74,134,54,39,37,0.43,296.0,59.8,晴,-1.5,False,演唱会,2016,1,1,0,False,0.2251,0.3732,0.5356,晚高峰
2016-01-11,19,433,81,172,123,90,120,55,38,32,0.22,255.0,65.2,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1871,0.3972,0.4042,晚高峰
2016-01-11,20,375,64,119,99,82,163,51,33,62,0.45,301.0,70.4,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1707,0.3173,0.5707,晚间
2016-01-11,21,191,37,59,50,43,80,29,13,18,0.45,292.0,52.3,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1937,0.3089,0.5707,晚间
2016-01-11,22,115,22,44,29,20,49,13,12,11,0.3,281.0,75.4,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1913,0.3826,0.5391,晚间
2016-01-11,23,65,12,24,14,11,19,7,5,5,0.25,319.0,59.7,晴,-1.5,False,演唱会,2016,1,1,0,False,0.1846,0.3692,0.4,深夜
2016-01-12,6,84,16,25,18,16,22,9,6,7,0.23,299.0,70.5,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1905,0.2976,0.369,早高峰
2016-01-12,7,173,33,53,43,38,54,20,18,22,0.28,275.0,75.3,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1908,0.3064,0.4277,早高峰
2016-01-12,8,169,34,62,40,29,59,22,15,17,0.44,328.0,64.6,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2012,0.3669,0.4793,早高峰
2016-01-12,9,150,30,55,37,32,44,21,9,14,0.45,304.0,76.7,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2,0.3667,0.4333,上午
2016-01-12,10,141,30,50,31,28,52,16,9,15,0.33,250.0,55.4,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2128,0.3546,0.4823,上午
2016-01-12,11,146,29,45,36,27,52,18,8,19,0.4,271.0,62.6,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1986,0.3082,0.4795,上午
2016-01-12,12,186,35,66,46,36,69,22,20,16,0.32,300.0,70.3,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1882,0.3548,0.4892,午间
2016-01-12,13,125,26,38,32,27,52,19,9,14,0.34,266.0,76.8,晴,-3.5,False,演唱会,2016,1,1,1,False,0.208,0.304,0.568,午间
2016-01-12,14,150,25,53,40,27,52,19,13,22,0.29,297.0,60.5,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1667,0.3533,0.4733,下午
2016-01-12,15,187,41,59,52,33,58,22,13,19,0.21,274.0,64.0,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2193,0.3155,0.4278,下午
2016-01-12,16,176,30,53,47,39,49,24,16,14,0.42,293.0,76.9,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1705,0.3011,0.4148,下午
2016-01-12,17,222,50,76,63,43,87,37,20,23,0.4,332.0,52.3,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2252,0.3423,0.5586,晚高峰
2016-01-12,18,336,74,123,91,75,140,68,38,50,0.22,270.0,66.5,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2202,0.3661,0.619,晚高峰
2016-01-12,19,422,79,129,99,91,195,68,38,51,0.29,307.0,61.3,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1872,0.3057,0.6232,晚高峰
2016-01-12,20,262,51,84,56,51,80,30,21,34,0.34,305.0,75.9,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1947,0.3206,0.4198,晚间
2016-01-12,21,154,27,50,37,32,48,14,13,17,0.45,320.0,55.7,晴,-3.5,False,演唱会,2016,1,1,1,False,0.1753,0.3247,0.4026,晚间
2016-01-12,22,105,19,41,24,19,36,15,9,15,0.36,307.0,74.9,晴,-3.5,False,演唱会,2016,1,1,1,False,0.181,0.3905,0.4857,晚间
2016-01-12,23,55,11,20,14,10,13,5,3,3,0.31,264.0,72.3,晴,-3.5,False,演唱会,2016,1,1,1,False,0.2,0.3636,0.3273,深夜
2016-01-13,6,98,22,30,27,19,32,14,6,11,0.23,308.0,57.0,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2245,0.3061,0.4694,早高峰
2016-01-13,7,146,31,49,31,28,48,16,13,12,0.3,275.0,68.7,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2123,0.3356,0.4384,早高峰
2016-01-13,8,163,32,54,45,28,58,21,12,15,0.33,335.0,52.9,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1963,0.3313,0.4847,早高峰
2016-01-13,9,159,30,52,37,35,49,16,10,13,0.27,257.0,55.0,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1887,0.327,0.4088,上午
2016-01-13,10,119,26,37,31,22,47,17,15,12,0.34,299.0,61.7,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2185,0.3109,0.5378,上午
2016-01-13,11,153,33,58,43,30,49,18,8,14,0.44,264.0,74.1,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2157,0.3791,0.4379,上午
2016-01-13,12,157,27,60,44,29,49,24,8,13,0.38,284.0,60.6,多云,-2.9,False,演唱会,2016,1,1,2,False,0.172,0.3822,0.465,午间
2016-01-13,13,149,33,59,34,33,51,25,9,20,0.39,318.0,56.5,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2215,0.396,0.5101,午间
2016-01-13,14,136,24,53,35,23,44,17,11,11,0.37,264.0,66.1,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1765,0.3897,0.4485,下午
2016-01-13,15,192,39,58,55,34,74,27,14,18,0.42,325.0,64.1,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2031,0.3021,0.526,下午
2016-01-13,16,164,36,57,40,31,55,24,13,22,0.28,299.0,59.8,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2195,0.3476,0.4817,下午
2016-01-13,17,286,50,90,77,51,122,45,20,29,0.41,279.0,70.8,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1748,0.3147,0.5839,晚高峰
2016-01-13,18,361,72,137,85,72,123,51,36,48,0.32,318.0,64.5,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1994,0.3795,0.482,晚高峰
2016-01-13,19,449,96,148,108,94,166,78,34,49,0.37,255.0,69.2,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2138,0.3296,0.5434,晚高峰
2016-01-13,20,377,86,120,101,85,109,57,22,45,0.33,257.0,63.7,多云,-2.9,False,演唱会,2016,1,1,2,False,0.2281,0.3183,0.4403,晚间
2016-01-13,21,151,28,53,37,30,48,18,12,17,0.28,249.0,75.7,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1854,0.351,0.4371,晚间
2016-01-13,22,107,18,39,22,18,33,19,11,13,0.21,277.0,61.7,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1682,0.3645,0.486,晚间
2016-01-13,23,64,11,22,15,14,27,12,5,6,0.43,310.0,56.9,多云,-2.9,False,演唱会,2016,1,1,2,False,0.1719,0.3438,0.6094,深夜
2016-01-14,6,77,13,30,19,15,27,12,5,5,0.31,264.0,55.7,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1688,0.3896,0.5065,早高峰
2016-01-14,7,132,23,52,28,25,42,13,10,15,0.44,310.0,54.6,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1742,0.3939,0.4167,早高峰
2016-01-14,8,138,29,44,33,31,61,27,14,20,0.29,336.0,59.3,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2101,0.3188,0.6377,早高峰
2016-01-14,9,143,26,44,36,27,53,22,9,15,0.41,276.0,63.5,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1818,0.3077,0.5245,上午
2016-01-14,10,110,24,40,24,24,47,18,12,13,0.39,326.0,75.2,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2182,0.3636,0.5909,上午
2016-01-14,11,108,23,33,23,21,35,16,7,13,0.42,313.0,61.8,大风,-4.5,False,演唱会,2016,1,1,3,False,0.213,0.3056,0.4722,上午
2016-01-14,12,165,34,63,43,37,66,25,17,22,0.36,279.0,63.1,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2061,0.3818,0.5515,午间
2016-01-14,13,113,24,42,25,20,27,11,9,12,0.3,298.0,70.4,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2124,0.3717,0.3363,午间
2016-01-14,14,130,29,39,30,22,51,18,14,14,0.45,249.0,54.8,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2231,0.3,0.5308,下午
2016-01-14,15,127,21,48,27,27,34,18,11,11,0.45,304.0,62.8,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1654,0.378,0.4094,下午
2016-01-14,16,185,34,60,48,35,48,26,15,16,0.43,285.0,70.5,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1838,0.3243,0.4,下午
2016-01-14,17,257,56,90,67,50,89,39,19,21,0.35,324.0,52.7,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2179,0.3502,0.4981,晚高峰
2016-01-14,18,242,47,88,54,41,95,27,19,30,0.23,269.0,65.9,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1942,0.3636,0.5041,晚高峰
2016-01-14,19,391,73,136,94,87,117,57,36,41,0.29,285.0,61.1,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1867,0.3478,0.445,晚高峰
2016-01-14,20,287,61,110,69,61,135,55,31,38,0.24,259.0,64.6,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2125,0.3833,0.662,晚间
2016-01-14,21,119,24,43,29,20,30,12,10,9,0.27,253.0,68.5,大风,-4.5,False,演唱会,2016,1,1,3,False,0.2017,0.3613,0.3529,晚间
2016-01-14,22,87,15,34,23,15,30,11,8,7,0.3,286.0,64.2,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1724,0.3908,0.4713,晚间
2016-01-14,23,63,11,19,16,11,18,6,4,4,0.22,298.0,52.7,大风,-4.5,False,演唱会,2016,1,1,3,False,0.1746,0.3016,0.381,深夜
2016-01-15,6,88,18,33,20,20,22,12,4,9,0.42,333.0,64.3,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2045,0.375,0.3864,早高峰
2016-01-15,7,193,37,61,48,40,68,27,16,27,0.32,271.0,71.7,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1917,0.3161,0.4922,早高峰
2016-01-15,8,182,39,55,43,31,56,21,15,17,0.27,312.0,68.2,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2143,0.3022,0.4231,早高峰
2016-01-15,9,181,37,57,47,35,71,24,16,18,0.22,288.0,67.5,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2044,0.3149,0.5249,上午
2016-01-15,10,125,24,47,26,23,56,20,14,12,0.25,323.0,75.5,多云,-2.1,False,演唱会,2016,1,1,4,False,0.192,0.376,0.608,上午
2016-01-15,11,115,19,35,26,24,40,17,12,9,0.38,330.0,57.5,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1652,0.3043,0.4957,上午
2016-01-15,12,184,38,55,42,37,66,23,17,17,0.3,281.0,69.5,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2065,0.2989,0.4837,午间
2016-01-15,13,108,19,34,23,19,42,18,9,8,0.44,263.0,69.4,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1759,0.3148,0.5556,午间
2016-01-15,14,151,31,48,35,25,58,26,9,21,0.39,261.0,61.0,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2053,0.3179,0.5563,下午
2016-01-15,15,171,34,52,37,37,46,25,13,17,0.32,299.0,67.6,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1988,0.3041,0.4152,下午
2016-01-15,16,231,42,73,50,48,73,32,16,23,0.44,309.0,52.2,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1818,0.316,0.4545,下午
2016-01-15,17,234,39,87,57,53,91,44,24,23,0.33,297.0,63.7,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1667,0.3718,0.5769,晚高峰
2016-01-15,18,283,51,92,60,63,114,47,29,45,0.3,311.0,61.3,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1802,0.3251,0.5689,晚高峰
2016-01-15,19,445,98,174,94,83,132,56,27,48,0.27,324.0,56.6,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2202,0.391,0.4225,晚高峰
2016-01-15,20,307,63,110,67,67,126,56,28,45,0.42,333.0,74.1,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2052,0.3583,0.5928,晚间
2016-01-15,21,183,36,58,51,39,56,27,14,13,0.23,314.0,60.5,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1967,0.3169,0.4536,晚间
2016-01-15,22,97,20,36,21,17,38,12,7,14,0.44,288.0,54.1,多云,-2.1,False,演唱会,2016,1,1,4,False,0.2062,0.3711,0.5155,晚间
2016-01-15,23,58,10,18,14,11,19,7,4,7,0.36,330.0,59.4,多云,-2.1,False,演唱会,2016,1,1,4,False,0.1724,0.3103,0.4483,深夜
2016-01-16,6,258,44,95,63,54,104,35,28,20,0.6390305532552087,596.0,125.3,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1705,0.3682,0.5388,早高峰
2016-01-16,7,405,74,121,92,80,144,53,41,66,0.6459350387215987,537.0,163.8,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1827,0.2988,0.4864,早高峰
2016-01-16,8,346,76,138,76,70,138,55,36,36,0.578880115537795,568.0,159.1,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2197,0.3988,0.5578,早高峰
2016-01-16,9,407,76,148,104,84,116,47,32,52,0.7099817016577333,381.0,139.9,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1867,0.3636,0.4005,上午
2016-01-16,10,418,76,136,95,79,174,80,42,44,0.3761250882329687,596.0,122.3,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1818,0.3254,0.6077,上午
2016-01-16,11,396,68,122,97,78,167,55,32,42,0.3780791619313115,488.0,149.9,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1717,0.3081,0.5606,上午
2016-01-16,12,444,86,165,111,75,159,94,31,68,0.5784448197996775,364.0,171.2,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1937,0.3716,0.5698,午间
2016-01-16,13,483,92,146,127,90,148,58,24,32,0.5820975532824998,526.0,114.0,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1905,0.3023,0.4265,午间
2016-01-16,14,483,90,164,103,101,173,72,42,61,0.6153706672635406,408.0,163.6,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1863,0.3395,0.5072,下午
2016-01-16,15,537,119,192,133,91,190,60,42,76,0.6739054686253049,422.0,187.1,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2216,0.3575,0.4655,下午
2016-01-16,16,769,135,245,174,154,256,104,41,88,0.4589862143616812,431.0,117.4,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1756,0.3186,0.4681,下午
2016-01-16,17,999,195,307,264,186,485,200,132,98,0.4391878439868091,451.0,115.9,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1952,0.3073,0.6857,晚高峰
2016-01-16,18,1588,305,475,338,289,556,247,159,163,0.4560058700194109,420.0,172.7,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1921,0.2991,0.5057,晚高峰
2016-01-16,19,2509,447,878,550,571,716,398,246,282,0.4008733952121775,559.0,92.2,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.1782,0.3499,0.444,晚高峰
2016-01-16,20,1644,331,610,395,332,659,319,135,164,0.7688216419974332,464.0,131.7,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2013,0.371,0.5949,晚间
2016-01-16,21,437,95,143,123,98,137,44,25,38,0.5653859522249837,449.0,101.8,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2174,0.3272,0.4142,晚间
2016-01-16,22,240,50,87,67,47,71,31,16,24,0.4408331624467511,477.0,126.7,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2083,0.3625,0.425,晚间
2016-01-16,23,118,24,35,33,25,36,13,10,11,0.4224942983890417,527.0,159.7,多云,-3.0,True,体育赛事,2016,1,1,5,True,0.2034,0.2966,0.4153,深夜
2016-01-17,6,226,49,70,55,51,85,39,15,20,0.7318948139443983,372.0,139.6,晴,1.1,True,文化活动,2016,1,1,6,True,0.2168,0.3097,0.5487,早高峰
2016-01-17,7,344,77,138,93,72,100,50,25,33,0.6407732813403776,518.0,105.6,晴,1.1,True,文化活动,2016,1,1,6,True,0.2238,0.4012,0.436,早高峰
2016-01-17,8,419,91,133,101,94,116,46,31,37,0.3992099600034794,413.0,130.1,晴,1.1,True,文化活动,2016,1,1,6,True,0.2172,0.3174,0.3866,早高峰
2016-01-17,9,294,61,100,71,60,92,37,22,38,0.6387969525054081,588.0,114.4,晴,1.1,True,文化活动,2016,1,1,6,True,0.2075,0.3401,0.4388,上午
2016-01-17,10,402,74,139,91,90,125,63,28,56,0.5313729032547663,493.0,173.7,晴,1.1,True,文化活动,2016,1,1,6,True,0.1841,0.3458,0.4677,上午
2016-01-17,11,405,71,159,105,89,140,68,28,55,0.4727599759650313,651.0,173.6,晴,1.1,True,文化活动,2016,1,1,6,True,0.1753,0.3926,0.5136,上午
2016-01-17,12,510,106,157,142,113,226,86,46,82,0.5826119105707452,475.0,151.5,晴,1.1,True,文化活动,2016,1,1,6,True,0.2078,0.3078,0.6118,午间
2016-01-17,13,477,89,174,133,81,127,73,38,59,0.6058032570028693,487.0,120.6,晴,1.1,True,文化活动,2016,1,1,6,True,0.1866,0.3648,0.4193,午间
2016-01-17,14,436,83,133,99,82,155,67,30,56,0.6764653811058792,513.0,91.8,晴,1.1,True,文化活动,2016,1,1,6,True,0.1904,0.305,0.5092,下午
2016-01-17,15,704,148,212,156,140,242,96,57,68,0.466622469716331,507.0,148.0,晴,1.1,True,文化活动,2016,1,1,6,True,0.2102,0.3011,0.4801,下午
2016-01-17,16,611,123,204,162,104,203,76,63,80,0.7567258154971387,519.0,96.6,晴,1.1,True,文化活动,2016,1,1,6,True,0.2013,0.3339,0.4566,下午
2016-01-17,17,846,155,281,239,184,409,144,71,116,0.7278036908130614,431.0,119.2,晴,1.1,True,文化活动,2016,1,1,6,True,0.1832,0.3322,0.6537,晚高峰
2016-01-17,18,1338,298,406,381,228,569,260,110,195,0.6592908293650668,382.0,91.2,晴,1.1,True,文化活动,2016,1,1,6,True,0.2227,0.3034,0.6196,晚高峰
2016-01-17,19,2286,417,840,633,478,706,275,151,191,0.8233516404691001,405.0,140.8,晴,1.1,True,文化活动,2016,1,1,6,True,0.1824,0.3675,0.4291,晚高峰
2016-01-17,20,1695,320,566,436,336,561,206,141,155,0.6968818994690336,514.0,107.9,晴,1.1,True,文化活动,2016,1,1,6,True,0.1888,0.3339,0.4525,晚间
2016-01-17,21,414,76,125,110,79,135,56,29,32,0.3977130320518321,509.0,159.3,晴,1.1,True,文化活动,2016,1,1,6,True,0.1836,0.3019,0.4614,晚间
2016-01-17,22,250,49,93,68,51,102,50,31,32,0.631656820016221,593.0,108.5,晴,1.1,True,文化活动,2016,1,1,6,True,0.196,0.372,0.608,晚间
2016-01-17,23,132,27,49,28,25,59,19,13,20,0.7056835728111155,410.0,160.9,晴,1.1,True,文化活动,2016,1,1,6,True,0.2045,0.3712,0.5909,深夜
2016-01-18,6,116,25,41,32,26,47,19,9,12,0.33,299.0,58.4,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2155,0.3534,0.569,早高峰
2016-01-18,7,189,38,66,46,32,72,34,19,25,0.33,265.0,59.3,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2011,0.3492,0.5608,早高峰
2016-01-18,8,196,42,67,44,34,72,25,19,18,0.33,275.0,76.2,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2143,0.3418,0.4949,早高峰
2016-01-18,9,144,28,57,34,30,41,21,14,14,0.36,302.0,62.8,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1944,0.3958,0.4306,上午
2016-01-18,10,135,25,45,33,29,47,16,9,15,0.39,289.0,60.7,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1852,0.3333,0.4667,上午
2016-01-18,11,151,26,56,39,31,67,23,13,18,0.2,329.0,53.9,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1722,0.3709,0.596,上午
2016-01-18,12,175,37,67,44,37,61,22,17,13,0.28,292.0,72.2,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2114,0.3829,0.4743,午间
2016-01-18,13,142,25,44,33,28,50,23,11,21,0.26,304.0,67.9,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1761,0.3099,0.5141,午间
2016-01-18,14,118,22,39,26,23,35,16,9,9,0.23,305.0,70.4,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1864,0.3305,0.4322,下午
2016-01-18,15,191,33,59,41,38,69,34,19,29,0.23,254.0,59.1,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1728,0.3089,0.5393,下午
2016-01-18,16,157,35,51,39,29,44,19,12,20,0.34,295.0,52.9,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2229,0.3248,0.4013,下午
2016-01-18,17,295,50,115,74,53,118,38,21,24,0.35,256.0,71.9,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1695,0.3898,0.5288,晚高峰
2016-01-18,18,379,85,117,96,66,152,59,41,52,0.27,304.0,52.2,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2243,0.3087,0.5567,晚高峰
2016-01-18,19,373,68,147,90,78,157,68,30,51,0.34,301.0,52.0,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1823,0.3941,0.6032,晚高峰
2016-01-18,20,293,66,96,71,53,80,38,26,24,0.28,298.0,61.3,多云,-1.3,False,演唱会,2016,1,1,0,False,0.2253,0.3276,0.4027,晚间
2016-01-18,21,189,36,65,47,40,63,23,21,26,0.2,321.0,67.4,多云,-1.3,False,演唱会,2016,1,1,0,False,0.1905,0.3439,0.455,晚间
