date,quarter,year,event_type,event_name,total_tickets,sold_tickets,avg_ticket_price,total_revenue,vip_revenue,merchandise_revenue,sponsor_revenue,month,sell_rate,revenue_per_ticket,vip_revenue_ratio,sponsor_revenue_ratio,is_weekend
2016-08-15,3,2016,展览,2016国际消费电子展,30529,19796,262.76,5201596.96,360201.36,72730.04,1121652.63,8,0.6484,262.76,0.0692,0.2156,False
2016-08-15,3,2016,商业活动,世界500强企业峰会,10587,9290,2175.52,20210580.8,9917464.22,160787.95,8072993.57,8,0.8775,2175.52,0.4907,0.3994,False
2016-08-15,3,2016,展览,2016中国品牌日展览,31917,21022,225.44,4739199.68,254201.39,77329.38,736941.78,8,0.6586,225.44,0.0536,0.1555,False
2016-08-16,3,2016,商业活动,2016科技产品首发仪式,11888,9812,2067.92,20290431.04,11771698.29,155967.81,7937693.76,8,0.8254,2067.92,0.5802,0.3912,False
2016-08-17,3,2016,商业活动,2016行业峰会论坛,24487,22114,1121.59,24802841.26,13162475.65,167589.71,9459581.21,8,0.9031,1121.59,0.5307,0.3814,False
2016-08-18,3,2016,演唱会,邓紫棋启示录巡演,95312,84107,1366.7,114949036.9,52033693.44,2540056.14,9947300.64,8,0.8824,1366.7,0.4527,0.0865,False
2016-08-19,3,2016,演唱会,张杰未LIVE巡演,76621,69222,1509.95,104521758.9,38015798.93,2156207.16,18431308.79,8,0.9034,1509.95,0.3637,0.1763,False
2016-08-20,3,2016,体育赛事,2016全国运动会田径项目,113025,77093,840.63,64806688.59,12208279.82,534494.94,19169870.29,8,0.6821,840.63,0.1884,0.2958,True
2016-08-20,3,2016,文化活动,国潮音乐节,38464,31925,486.24,15523212.0,2067765.81,169295.37,3378813.66,8,0.83,486.24,0.1332,0.2177,True
2016-08-23,3,2016,体育赛事,中超联赛北京德比,92759,70042,474.33,33223021.86,13498884.81,321703.72,7287281.61,8,0.7551,474.33,0.4063,0.2193,False
2016-08-25,3,2016,演唱会,华晨宇火星演唱会,67798,66248,2358.58,156251207.84,57037639.98,3646553.83,21013408.67,8,0.9771,2358.58,0.365,0.1345,False
2016-08-26,3,2016,演唱会,2016孙燕姿克卜勒巡演,93528,82402,1707.35,140689054.7,84744697.66,1737956.72,12172481.61,8,0.881,1707.35,0.6024,0.0865,False
2016-08-26,3,2016,体育赛事,NBA中国赛北京站,90140,77112,628.95,48499592.4,10722510.24,274209.7,10483711.84,8,0.8555,628.95,0.2211,0.2162,False
2016-08-31,3,2016,体育赛事,2016意大利超级杯,110459,85116,468.47,39874292.52,13321576.9,287786.0,11108056.34,8,0.7706,468.47,0.3341,0.2786,False
2016-09-01,3,2016,商业活动,2016品牌新品发布会,5951,4896,2448.17,11986240.32,8358572.1,83819.38,5316510.98,9,0.8227,2448.17,0.6973,0.4436,False
2016-09-02,3,2016,展览,2016数字艺术沉浸展,34159,28872,294.39,8499628.08,1092469.67,142957.6,1492310.81,9,0.8452,294.39,0.1285,0.1756,False
2016-09-05,3,2016,展览,北京国际科技博览会,32939,27735,190.1,5272423.5,728419.27,48018.52,1153320.04,9,0.842,190.1,0.1382,0.2187,False
2016-09-06,3,2016,演唱会,2016张学友经典世界巡演,64068,56492,894.26,50518535.92,17130089.32,882131.61,8615228.41,9,0.8818,894.26,0.3391,0.1705,False
2016-09-06,3,2016,展览,2016北京国际科技博览会,41511,30563,195.0,5959785.0,1100899.33,106030.83,1206489.8,9,0.7363,195.0,0.1847,0.2024,False
2016-09-06,3,2016,演唱会,Taylor Swift世界巡演北京站,55226,46969,1801.94,84635319.86,29573772.9,2106797.74,7385877.84,9,0.8505,1801.94,0.3494,0.0873,False
2016-09-09,3,2016,体育赛事,国际田联钻石联赛,72893,58971,885.13,52197001.23,19420089.66,549067.11,13036082.86,9,0.809,885.13,0.3721,0.2497,False
2016-09-11,3,2016,演唱会,2016蔡依林Ugly Beauty巡演,78311,72129,1321.12,95291064.48,38478209.76,1666938.94,8023742.76,9,0.9211,1321.12,0.4038,0.0842,True
2016-09-11,3,2016,展览,2016中国品牌日展览,25014,19068,390.42,7444528.56,1539450.08,122050.14,1843517.12,9,0.7623,390.42,0.2068,0.2476,True
2016-09-12,3,2016,文化活动,国潮音乐节,63573,43111,558.44,24074906.84,3697881.18,196861.58,2443325.81,9,0.6781,558.44,0.1536,0.1015,False
2016-09-15,3,2016,演唱会,李荣浩纵横四海巡演,79921,76787,1779.82,136667038.34,71160997.14,1969275.31,12012611.22,9,0.9608,1779.82,0.5207,0.0879,False
2016-09-17,3,2016,文化活动,2016春节文化庙会,55711,39726,304.62,12101334.12,2617780.12,129812.92,1257540.16,9,0.7131,304.62,0.2163,0.1039,True
2016-09-18,3,2016,商业活动,2016明星代言签约仪式,14288,11621,1665.81,19358378.01,15493176.75,144464.15,6556218.09,9,0.8133,1665.81,0.8003,0.3387,True
2016-09-19,3,2016,文化活动,中秋赏月晚会,50329,34025,390.87,13299351.75,2751618.17,193569.13,2288527.55,9,0.6761,390.87,0.2069,0.1721,False
2016-09-20,3,2016,文化活动,2016北京国际电影节开幕式,31607,20858,506.14,10557068.12,2369294.29,107964.77,1626377.96,9,0.6599,506.14,0.2244,0.1541,False
2016-09-22,3,2016,体育赛事,世界田径锦标赛,79814,48029,298.83,14352506.07,1962897.11,82615.61,2882400.84,9,0.6018,298.83,0.1368,0.2008,False
2016-09-23,3,2016,体育赛事,国际马术大师赛,72043,62053,473.27,29367823.31,9322931.36,327716.68,6937177.16,9,0.8613,473.27,0.3175,0.2362,False
2016-09-25,3,2016,体育赛事,亚洲田径锦标赛,75843,55743,552.94,30822534.42,11436144.37,285272.93,6053727.85,9,0.735,552.94,0.371,0.1964,True
2016-09-26,3,2016,文化活动,2016央视春晚分会场,61987,40920,646.59,26458462.8,4341356.67,349336.21,4749816.4,9,0.6601,646.59,0.1641,0.1795,False
2016-09-26,3,2016,演唱会,2016孙燕姿克卜勒巡演,73549,63195,841.97,53208294.15,24451057.73,1100956.46,7867750.6,9,0.8592,841.97,0.4595,0.1479,False
2016-09-26,3,2016,体育赛事,2016国际马术大师赛,79345,51132,366.91,18760842.12,2627990.71,177573.99,4899341.16,9,0.6444,366.91,0.1401,0.2611,False
2016-09-27,3,2016,商业活动,企业年会盛典,14112,11416,1800.75,20557362.0,9924511.13,74315.2,7436183.29,9,0.809,1800.75,0.4828,0.3617,False
2016-09-29,3,2016,展览,2016国际设计周,33722,19332,254.9,4927726.8,987908.71,50572.23,837472.84,9,0.5733,254.9,0.2005,0.17,False
2016-10-01,4,2016,演唱会,2016张杰未LIVE巡演,49362,45814,1577.24,72259673.36,30095974.2,1023860.51,8891764.81,10,0.9281,1577.24,0.4165,0.1231,True
2016-10-03,4,2016,演唱会,2016王力宏龙的传人巡演,58928,52698,710.1,37420849.8,12697926.06,778449.78,5260545.41,10,0.8943,710.1,0.3393,0.1406,False
2016-10-06,4,2016,文化活动,2016春节文化庙会,27867,21634,595.81,12889753.54,1635243.8,80929.63,1889101.8,10,0.7763,595.81,0.1269,0.1466,False
2016-10-09,4,2016,演唱会,2016陈奕迅Fear and Dreams,49334,44337,1260.44,55884128.28,27872644.04,1066825.47,4963637.8,10,0.8987,1260.44,0.4988,0.0888,True
2016-10-10,4,2016,演唱会,2016Taylor Swift世界巡演北京站,71283,65018,1340.13,87132572.34,23942555.36,1995435.22,10074142.95,10,0.9121,1340.13,0.2748,0.1156,False
2016-10-11,4,2016,体育赛事,亚洲田径锦标赛,80963,63027,439.53,27702257.31,5759348.53,224618.39,6757554.24,10,0.7785,439.53,0.2079,0.2439,False
2016-10-11,4,2016,体育赛事,2016国际足球友谊赛,74494,51859,427.94,22192540.46,6650627.29,224493.66,3821502.7,10,0.6962,427.94,0.2997,0.1722,False
2016-10-12,4,2016,演唱会,2016林俊杰圣所演唱会,55201,53163,790.73,42037578.99,15643218.73,938477.96,4522266.41,10,0.9631,790.73,0.3721,0.1076,False
2016-10-12,4,2016,展览,2016未来生活体验展,43626,30707,97.29,2987484.03,522323.04,32935.44,549351.6,10,0.7039,97.29,0.1748,0.1839,False
2016-10-14,4,2016,文化活动,2016国潮音乐节,49860,43558,367.19,15994062.02,3091016.07,181095.34,3147483.0,10,0.8736,367.19,0.1933,0.1968,False
2016-10-15,4,2016,演唱会,2016Ed Sheeran中国巡演,68151,58481,1820.58,106469338.98,41753245.79,2144899.64,18380681.5,10,0.8581,1820.58,0.3922,0.1726,True
2016-10-15,4,2016,演唱会,2016张杰未LIVE巡演,54980,51254,1493.64,76555024.56,33307216.36,1648204.07,10170932.98,10,0.9322,1493.64,0.4351,0.1329,True
2016-10-16,4,2016,商业活动,明星代言签约仪式,4757,4269,2326.83,9933237.27,5840562.49,67219.6,4010887.8,10,0.8974,2326.83,0.588,0.4038,True
2016-10-16,4,2016,文化活动,2016鸟巢新年音乐会,46328,31139,381.43,11877348.77,1334102.93,114782.2,1281817.51,10,0.6721,381.43,0.1123,0.1079,True
2016-10-19,4,2016,商业活动,2016国际商务大会,16771,12957,2344.67,30379889.19,14316326.09,113194.94,11909585.26,10,0.7726,2344.67,0.4712,0.392,False
2016-10-19,4,2016,文化活动,2016世界文化遗产日庆典,39641,28665,230.55,6608715.75,728141.05,74343.54,1328799.21,10,0.7231,230.55,0.1102,0.2011,False
2016-10-25,4,2016,展览,2016中国品牌日展览,34869,19928,256.31,5107745.68,595407.33,82874.95,1146763.51,10,0.5715,256.31,0.1166,0.2245,False
2016-10-29,4,2016,体育赛事,2016全国运动会田径项目,76983,63969,398.64,25500602.16,4425602.43,161247.36,6820199.69,10,0.8309,398.64,0.1735,0.2675,True
2016-10-30,4,2016,商业活动,2016明星代言签约仪式,4568,3651,2117.03,7729276.53,3081256.3,37109.57,2350308.03,10,0.7993,2117.03,0.3986,0.3041,True
2016-10-31,4,2016,展览,2016国际消费电子展,42568,28230,332.3,9380829.0,856631.16,121370.48,1598440.21,10,0.6632,332.3,0.0913,0.1704,False
2016-11-01,4,2016,演唱会,2016张杰未LIVE巡演,58981,55969,1593.88,89207869.72,35678514.96,1192686.38,14111113.71,11,0.9489,1593.88,0.3999,0.1582,False
2016-11-02,4,2016,体育赛事,2016NFL中国赛,55060,41100,304.0,12494400.0,2514541.38,67051.01,3312704.55,11,0.7465,304.0,0.2013,0.2651,False
2016-11-04,4,2016,文化活动,2016鸟巢光影秀,39502,33539,417.76,14011252.64,1465507.23,201443.5,1612511.8,11,0.849,417.76,0.1046,0.1151,False
2016-11-04,4,2016,展览,2016国际设计周,23890,18251,104.82,1913069.82,327108.9,22340.56,244015.79,11,0.764,104.82,0.171,0.1276,False
2016-11-06,4,2016,展览,2016当代艺术大展,33860,25828,273.49,7063699.72,596464.6,79836.96,1679667.02,11,0.7628,273.49,0.0844,0.2378,True
2016-11-08,4,2016,体育赛事,2016中国足协杯决赛,62995,53377,444.58,23730346.66,6434501.06,121466.95,6300970.2,11,0.8473,444.58,0.2712,0.2655,False
2016-11-08,4,2016,展览,北京国际科技博览会,24798,16109,136.91,2205483.19,322073.32,31799.98,428270.54,11,0.6496,136.91,0.146,0.1942,False
2016-11-10,4,2016,展览,国际消费电子展,35217,27643,235.58,6512137.94,822499.74,71823.39,837072.37,11,0.7849,235.58,0.1263,0.1285,False
2016-11-14,4,2016,演唱会,2016华晨宇火星演唱会,53555,52423,1130.71,59275210.33,23163085.82,993087.97,6077969.03,11,0.9789,1130.71,0.3908,0.1025,False
2016-11-17,4,2016,文化活动,2016鸟巢光影秀,36340,31855,196.46,6258233.3,1602128.5,90910.58,879161.73,11,0.8766,196.46,0.256,0.1405,False
2016-11-18,4,2016,演唱会,蔡依林Ugly Beauty巡演,34419,29291,1229.25,36005961.75,11098564.25,880458.95,4787567.72,11,0.851,1229.25,0.3082,0.133,False
2016-11-21,4,2016,演唱会,2016Coldplay北京演唱会,35409,32208,1149.4,37019875.2,18007434.0,876251.96,5458021.52,11,0.9096,1149.4,0.4864,0.1474,False
2016-11-23,4,2016,体育赛事,2016世界斯诺克中国公开赛,49578,44841,657.67,29490580.47,10883386.77,265025.31,5571692.75,11,0.9045,657.67,0.369,0.1889,False
2016-11-27,4,2016,展览,2016国际文创博览会,30712,20532,274.4,5633980.8,1086260.8,93198.54,1242301.64,11,0.6685,274.4,0.1928,0.2205,True
2016-11-27,4,2016,体育赛事,2016全国运动会田径项目,60498,39448,464.29,18315311.92,5528496.1,93128.27,2772128.15,11,0.6521,464.29,0.3019,0.1514,True
2016-11-29,4,2016,文化活动,2016冰雪文化节,27169,21155,438.1,9268005.5,1183665.1,89203.44,1921787.07,11,0.7786,438.1,0.1277,0.2074,False
2016-12-01,4,2016,商业活动,2016企业年会盛典,4128,3724,1000.52,3725936.48,2372788.33,28287.8,1640104.03,12,0.9021,1000.52,0.6368,0.4402,False
2016-12-04,4,2016,文化活动,2016鸟巢光影秀,41758,36561,433.07,15833472.27,3184571.62,214675.69,3011726.89,12,0.8755,433.07,0.2011,0.1902,True
2016-12-06,4,2016,文化活动,2016国潮音乐节,35249,26759,329.03,8804513.77,1975026.06,75212.25,1253463.82,12,0.7591,329.03,0.2243,0.1424,False
2016-12-07,4,2016,展览,2016中国品牌日展览,25434,15548,109.61,1704216.28,200020.98,14192.88,345419.96,12,0.6113,109.61,0.1174,0.2027,False
2016-12-07,4,2016,体育赛事,2016法国超级杯北京站,53000,38743,536.57,20788331.51,5930238.21,204875.79,5522803.24,12,0.731,536.57,0.2853,0.2657,False
2016-12-07,4,2016,文化活动,2016中秋赏月晚会,32350,21394,227.51,4867348.94,1223480.61,53152.93,797479.11,12,0.6613,227.51,0.2514,0.1638,False
2016-12-11,4,2016,演唱会,BTS巡演北京站,28041,26493,1504.72,39864546.96,14596775.14,862854.26,6571373.09,12,0.9448,1504.72,0.3662,0.1648,True
2016-12-15,4,2016,演唱会,2016Taylor Swift世界巡演北京站,50587,49475,1278.52,63254777.0,25037774.56,1302617.34,5556652.68,12,0.978,1278.52,0.3958,0.0878,False
2016-12-17,4,2016,展览,全球创新科技展,27197,18889,131.96,2492592.44,543911.94,23179.65,480601.54,12,0.6945,131.96,0.2182,0.1928,True
2016-12-18,4,2016,商业活动,明星代言签约仪式,6022,4634,1756.16,8138045.44,2647853.19,59020.02,2595392.1,12,0.7695,1756.16,0.3254,0.3189,True
2016-12-18,4,2016,演唱会,李荣浩纵横四海巡演,37669,33662,1517.15,51070303.3,27892665.33,1095546.76,6956147.07,12,0.8936,1517.15,0.5462,0.1362,True
2016-12-19,4,2016,体育赛事,2016亚洲田径锦标赛,50403,44863,202.75,9095973.25,2173491.51,96261.15,2204743.73,12,0.8901,202.75,0.239,0.2424,False
2016-12-20,4,2016,文化活动,2016中秋赏月晚会,34090,26766,276.36,7397051.76,1164548.54,52270.76,1593188.85,12,0.7852,276.36,0.1574,0.2154,False
2016-12-21,4,2016,展览,全球创新科技展,20505,13061,239.0,3121579.0,599380.48,32791.19,628166.68,12,0.637,239.0,0.192,0.2012,False
2016-12-21,4,2016,文化活动,2016央视春晚分会场,21297,17431,144.14,2512504.34,443839.59,22012.02,357667.61,12,0.8185,144.14,0.1767,0.1424,False
2016-12-24,4,2016,演唱会,周杰伦巡回演唱会,40117,37674,829.73,31259248.02,8524148.64,758906.76,4506753.31,12,0.9391,829.73,0.2727,0.1442,True
2016-12-25,4,2016,演唱会,2016BLACKPINK世界巡演北京站,44830,43877,822.07,36069965.39,22782555.7,438222.98,4509165.98,12,0.9787,822.07,0.6316,0.125,True
2016-12-26,4,2016,体育赛事,2016世界斯诺克中国公开赛,58012,47886,373.55,17887815.3,3583313.84,122530.35,3234115.95,12,0.8254,373.55,0.2003,0.1808,False
2016-12-30,4,2016,演唱会,2016孙燕姿克卜勒巡演,36324,31310,1113.38,34859927.8,16367461.22,539500.13,2841469.96,12,0.862,1113.38,0.4695,0.0815,False
2016-12-30,4,2016,商业活动,2016国际商务大会,13392,11677,897.59,10481158.43,5448131.74,76831.9,4604862.85,12,0.8719,897.59,0.5198,0.4393,False
2017-01-02,1,2017,演唱会,2017五月天人生无限公司,44993,40631,468.64,19041311.84,6915115.81,339950.35,3346664.82,1,0.9031,468.64,0.3632,0.1758,False
2017-01-02,1,2017,体育赛事,2017北京马拉松起点仪式,55516,37123,452.38,16793702.74,4677497.6,122414.55,4761158.38,1,0.6687,452.38,0.2785,0.2835,False
2017-01-04,1,2017,体育赛事,国际马术大师赛,52403,41726,441.47,18420777.22,3945095.2,103888.4,3313723.75,1,0.7963,441.47,0.2142,0.1799,False
2017-01-04,1,2017,展览,国际航空航天展,18378,11290,107.43,1212884.7,95205.81,15269.5,261079.92,1,0.6143,107.43,0.0785,0.2153,False
2017-01-06,1,2017,商业活动,2017科技产品首发仪式,8479,7196,805.0,5792780.0,4161175.28,32254.52,1741723.47,1,0.8487,805.0,0.7183,0.3007,False
2017-01-07,1,2017,展览,2017国际汽车展览会,25128,17878,107.04,1913661.12,285230.96,28063.13,425522.29,1,0.7115,107.04,0.149,0.2224,True
2017-01-11,1,2017,体育赛事,世界斯诺克中国公开赛,56441,41439,386.46,16014515.94,5158124.21,102616.07,3820020.94,1,0.7342,386.46,0.3221,0.2385,False
2017-01-17,1,2017,体育赛事,全国田径锦标赛,43500,27081,260.76,7061641.56,2404096.86,75551.65,1784972.17,1,0.6226,260.76,0.3404,0.2528,False
2017-01-26,1,2017,商业活动,2017金融峰会,8093,6888,1900.68,13091883.84,8196803.2,64983.58,4721905.23,1,0.8511,1900.68,0.6261,0.3607,False
2017-01-26,1,2017,体育赛事,2017全国田径锦标赛,56659,50029,324.38,16228407.02,3658058.09,82647.34,3154663.3,1,0.883,324.38,0.2254,0.1944,False
2017-01-29,1,2017,体育赛事,北京马拉松起点仪式,40211,33374,479.33,15997159.42,3201350.86,89342.22,2445475.28,1,0.83,479.33,0.2001,0.1529,True
2017-01-31,1,2017,体育赛事,2017世界斯诺克中国公开赛,42627,28466,310.87,8849225.42,1322254.29,60822.55,1772951.83,1,0.6678,310.87,0.1494,0.2004,False
2017-02-01,1,2017,商业活动,2017电商购物节开幕式,8391,7200,1378.26,9923472.0,5793420.5,54584.69,3298478.92,2,0.8581,1378.26,0.5838,0.3324,False
2017-02-02,1,2017,体育赛事,2017北京马拉松起点仪式,46576,41853,334.23,13988528.19,4872478.26,81133.47,3703045.22,2,0.8986,334.23,0.3483,0.2647,False
2017-02-03,1,2017,商业活动,品牌新品发布会,12888,9843,1036.67,10203942.81,7057487.39,65745.62,3067861.09,2,0.7637,1036.67,0.6916,0.3007,False
2017-02-05,1,2017,展览,2017全球创新科技展,16131,9488,101.88,966637.44,140445.13,15665.31,166835.75,2,0.5882,101.88,0.1453,0.1726,True
2017-02-16,1,2017,体育赛事,中国足协杯决赛,44273,37951,332.15,12605424.65,4553081.68,91365.82,2307003.21,2,0.8572,332.15,0.3612,0.183,False
2017-02-22,1,2017,展览,2017国际文创博览会,27773,22293,118.06,2631911.58,320660.62,23784.02,332477.54,2,0.8027,118.06,0.1218,0.1263,False
2017-02-28,1,2017,演唱会,2017BLACKPINK世界巡演北京站,43068,37558,600.46,22552076.68,12839085.45,536896.62,3515226.74,2,0.8721,600.46,0.5693,0.1559,False
2017-03-02,1,2017,文化活动,2017北京国际电影节开幕式,31472,23721,412.35,9781354.35,1773511.76,75006.9,1682124.53,3,0.7537,412.35,0.1813,0.172,False
2017-03-03,1,2017,展览,2017国际汽车展览会,18547,12670,165.46,2096378.2,411202.33,28287.33,396891.94,3,0.6831,165.46,0.1961,0.1893,False
2017-03-03,1,2017,文化活动,2017中秋赏月晚会,31948,22918,211.76,4853115.68,922800.24,55120.37,639428.1,3,0.7174,211.76,0.1901,0.1318,False
2017-03-04,1,2017,展览,2017国际设计周,33379,25847,96.23,2487256.81,244612.09,26464.52,432736.24,3,0.7743,96.23,0.0983,0.174,True
2017-03-04,1,2017,商业活动,2017金融峰会,17120,15523,1208.83,18764668.09,8617786.65,125369.46,6329020.81,3,0.9067,1208.83,0.4593,0.3373,True
2017-03-05,1,2017,展览,2017国际汽车展览会,17008,9838,291.87,2871417.06,379435.31,46134.05,664856.59,3,0.5784,291.87,0.1321,0.2315,True
2017-03-06,1,2017,演唱会,刘德华My Love巡演,31592,28333,1438.55,40758437.15,15240335.29,835810.69,4206344.81,3,0.8968,1438.55,0.3739,0.1032,False
2017-03-08,1,2017,展览,2017数字艺术沉浸展,29807,21431,205.55,4405142.05,883275.82,60832.83,1095947.76,3,0.719,205.55,0.2005,0.2488,False
2017-03-09,1,2017,展览,2017国际文创博览会,28647,23219,148.94,3458237.86,450510.2,49559.06,625965.54,3,0.8105,148.94,0.1303,0.181,False
2017-03-12,1,2017,商业活动,2017国际商务大会,16729,13759,2044.19,28126010.21,14255029.41,173206.09,7337461.5,3,0.8225,2044.19,0.5068,0.2609,True
2017-03-13,1,2017,文化活动,2017鸟巢新年音乐会,39378,27361,409.41,11201867.01,2266773.14,151631.87,1348339.74,3,0.6948,409.41,0.2024,0.1204,False
2017-03-13,1,2017,演唱会,Taylor Swift世界巡演北京站,36197,32901,1054.27,34686537.27,19182015.18,704394.01,6082406.05,3,0.9089,1054.27,0.553,0.1754,False
2017-03-14,1,2017,展览,2017北京国际科技博览会,28965,21082,143.35,3022104.7,171053.28,36970.47,395876.07,3,0.7278,143.35,0.0566,0.131,False
2017-03-15,1,2017,商业活动,国际商务大会,17195,15943,762.32,12153667.76,7866155.05,85236.12,5462436.56,3,0.9272,762.32,0.6472,0.4494,False
2017-03-17,1,2017,商业活动,2017明星代言签约仪式,15850,12293,1052.24,12935186.32,7039130.27,82093.72,5541157.27,3,0.7756,1052.24,0.5442,0.4284,False
2017-03-19,1,2017,体育赛事,法国超级杯北京站,57583,39498,261.83,10341761.34,1446458.62,122152.1,2729127.49,3,0.6859,261.83,0.1399,0.2639,True
2017-03-20,1,2017,演唱会,华晨宇火星演唱会,50384,44265,546.73,24201003.45,10780643.34,401689.63,2668109.88,3,0.8786,546.73,0.4455,0.1102,False
2017-03-21,1,2017,商业活动,2017企业年会盛典,17221,13449,543.38,7307917.62,3918109.15,42510.46,3001807.39,3,0.781,543.38,0.5361,0.4108,False
2017-03-26,1,2017,体育赛事,2017中国足协杯决赛,69919,50805,545.13,27695329.65,5087643.46,175452.18,5596100.45,3,0.7266,545.13,0.1837,0.2021,True
2017-03-28,1,2017,演唱会,2017邓紫棋启示录巡演,54543,53029,541.24,28701415.96,11517387.37,589203.2,3902183.82,3,0.9722,541.24,0.4013,0.136,False
