date,source_city,source_province,source_lat,source_lng,visitor_count,avg_stay_days,avg_spending,transport_mode,dest_lat,dest_lng
2016-01-29,太原,山西,37.8706,112.5489,12,2.7,618.0,大巴,39.9929,116.3966
2016-01-29,烟台,山东,37.4638,121.4479,17,1.6,546.0,高铁,39.9929,116.3966
2016-01-29,无锡,江苏,31.4912,120.3119,13,2.2,575.0,高铁,39.9929,116.3966
2016-01-29,兰州,甘肃,36.0611,103.8343,5,2.9,795.0,大巴,39.9929,116.3966
2016-01-29,珠海,广东,22.271,113.5767,2,3.5,844.0,飞机,39.9929,116.3966
2016-01-29,海口,海南,20.044,110.1999,1,4.5,1035.0,飞机,39.9929,116.3966
2016-01-29,呼和浩特,内蒙古,40.8422,111.7491,7,2.4,662.0,大巴,39.9929,116.3966
2016-01-29,乌鲁木齐,新疆,43.793,87.6168,1,3.9,709.0,飞机,39.9929,116.3966
2016-01-29,银川,宁夏,38.4872,106.2309,2,2.7,597.0,飞机,39.9929,116.3966
2016-01-29,西宁,青海,36.6171,101.7782,1,2.4,582.0,飞机,39.9929,116.3966
2016-01-29,保定,河北,38.8739,115.4646,18,1.9,606.0,自驾,39.9929,116.3966
2016-01-29,唐山,河北,39.6309,118.1802,19,1.9,487.0,自驾,39.9929,116.3966
2016-01-29,廊坊,河北,39.5246,116.6839,18,1.1,406.0,自驾,39.9929,116.3966
2016-01-29,秦皇岛,河北,39.9354,119.6006,6,1.5,545.0,自驾,39.9929,116.3966
2016-01-29,张家口,河北,40.7675,114.8867,10,1.8,608.0,自驾,39.9929,116.3966
2016-01-29,承德,河北,40.951,117.9632,5,2.6,666.0,自驾,39.9929,116.3966
2016-01-29,常州,江苏,31.8106,119.9741,10,2.0,580.0,飞机,39.9929,116.3966
2016-01-29,徐州,江苏,34.2614,117.1847,15,2.6,569.0,高铁,39.9929,116.3966
2016-01-29,扬州,江苏,32.3942,119.4126,8,2.1,504.0,飞机,39.9929,116.3966
2016-01-29,绍兴,浙江,30.0,120.5833,6,2.9,689.0,飞机,39.9929,116.3966
2016-01-29,嘉兴,浙江,30.7469,120.7555,8,2.5,689.0,高铁,39.9929,116.3966
2016-01-29,泉州,福建,24.8741,118.6757,9,3.8,752.0,高铁,39.9929,116.3966
2016-01-29,洛阳,河南,34.6197,112.454,14,2.5,620.0,飞机,39.9929,116.3966
2016-01-29,桂林,广西,25.2742,110.2992,5,2.9,541.0,飞机,39.9929,116.3966
2016-01-29,中山,广东,22.5171,113.3926,2,3.4,706.0,高铁,39.9929,116.3966
2016-01-29,惠州,广东,23.1116,114.416,4,3.2,607.0,飞机,39.9929,116.3966
2016-01-29,潍坊,山东,36.7069,119.1619,19,2.7,608.0,高铁,39.9929,116.3966
2016-01-29,临沂,山东,35.1041,118.3564,14,2.5,678.0,自驾,39.9929,116.3966
2016-01-29,南通,江苏,31.98,120.8943,13,2.9,830.0,飞机,39.9929,116.3966
2016-01-29,盐城,江苏,33.3478,120.1615,6,2.6,702.0,大巴,39.9929,116.3966
2016-01-29,台州,浙江,28.6563,121.4208,9,2.8,601.0,飞机,39.9929,116.3966
2016-01-29,金华,浙江,29.0795,119.6495,11,3.5,750.0,飞机,39.9929,116.3966
2016-01-29,漳州,福建,24.5128,117.6471,3,3.8,662.0,高铁,39.9929,116.3966
2016-02-05,上海,上海,31.2304,121.4737,96,2.3,635.0,高铁,39.9929,116.3966
2016-02-05,广州,广东,23.1291,113.2644,33,3.8,732.0,飞机,39.9929,116.3966
2016-02-05,深圳,广东,22.5431,114.0579,36,3.7,903.0,飞机,39.9929,116.3966
2016-02-05,成都,四川,30.5728,104.0668,27,2.9,760.0,飞机,39.9929,116.3966
2016-02-05,重庆,重庆,29.4316,106.9123,39,3.5,793.0,大巴,39.9929,116.3966
2016-02-05,杭州,浙江,30.2741,120.1551,25,2.9,803.0,飞机,39.9929,116.3966
2016-02-05,武汉,湖北,30.5928,114.3055,37,2.8,739.0,大巴,39.9929,116.3966
2016-02-05,南京,江苏,32.0603,118.7969,29,2.5,680.0,大巴,39.9929,116.3966
2016-02-05,天津,天津,39.3434,117.3616,81,1.9,631.0,大巴,39.9929,116.3966
2016-02-05,苏州,江苏,31.299,120.5853,42,3.4,783.0,高铁,39.9929,116.3966
2016-02-05,西安,陕西,34.3416,108.9398,34,2.4,645.0,飞机,39.9929,116.3966
2016-02-05,长沙,湖南,28.2282,112.9388,21,3.0,749.0,高铁,39.9929,116.3966
2016-02-05,沈阳,辽宁,41.8057,123.4315,22,2.1,674.0,自驾,39.9929,116.3966
2016-02-05,青岛,山东,36.0671,120.3826,27,2.4,562.0,高铁,39.9929,116.3966
2016-02-05,郑州,河南,34.7466,113.6254,28,2.5,620.0,自驾,39.9929,116.3966
2016-02-05,大连,辽宁,38.914,121.6147,21,1.5,523.0,高铁,39.9929,116.3966
2016-02-05,东莞,广东,23.043,113.7633,10,3.3,683.0,高铁,39.9929,116.3966
2016-02-05,宁波,浙江,29.8683,121.544,20,2.9,578.0,高铁,39.9929,116.3966
2016-02-05,厦门,福建,24.4798,118.0894,6,3.8,798.0,高铁,39.9929,116.3966
2016-02-05,福州,福建,26.0745,119.2965,8,3.9,849.0,飞机,39.9929,116.3966
2016-02-05,合肥,安徽,31.8206,117.2272,14,2.6,718.0,自驾,39.9929,116.3966
2016-02-05,昆明,云南,25.0389,102.7183,5,4.1,702.0,高铁,39.9929,116.3966
2016-02-05,哈尔滨,黑龙江,45.8038,126.535,13,3.5,857.0,大巴,39.9929,116.3966
2016-02-05,济南,山东,36.6512,116.9972,31,2.6,592.0,大巴,39.9929,116.3966
2016-02-05,佛山,广东,23.0218,113.1218,11,3.8,769.0,飞机,39.9929,116.3966
2016-02-05,长春,吉林,43.8171,125.3235,13,2.5,608.0,大巴,39.9929,116.3966
2016-02-05,温州,浙江,28.0001,120.6722,9,3.5,815.0,自驾,39.9929,116.3966
2016-02-05,石家庄,河北,38.0428,114.5149,30,2.6,519.0,大巴,39.9929,116.3966
2016-02-05,南宁,广西,22.817,108.3665,5,4.2,739.0,飞机,39.9929,116.3966
2016-02-05,贵阳,贵州,26.647,106.6302,4,3.2,638.0,高铁,39.9929,116.3966
2016-02-05,南昌,江西,28.682,115.8579,7,2.8,728.0,飞机,39.9929,116.3966
2016-02-05,太原,山西,37.8706,112.5489,13,2.0,456.0,高铁,39.9929,116.3966
2016-02-05,烟台,山东,37.4638,121.4479,13,2.7,638.0,飞机,39.9929,116.3966
2016-02-05,无锡,江苏,31.4912,120.3119,15,2.7,548.0,飞机,39.9929,116.3966
2016-02-05,兰州,甘肃,36.0611,103.8343,4,2.5,525.0,飞机,39.9929,116.3966
2016-02-05,珠海,广东,22.271,113.5767,1,3.4,638.0,大巴,39.9929,116.3966
2016-02-05,海口,海南,20.044,110.1999,1,4.1,703.0,飞机,39.9929,116.3966
2016-02-05,呼和浩特,内蒙古,40.8422,111.7491,5,1.6,414.0,高铁,39.9929,116.3966
2016-02-05,乌鲁木齐,新疆,43.793,87.6168,1,3.8,592.0,飞机,39.9929,116.3966
2016-02-05,银川,宁夏,38.4872,106.2309,1,2.1,485.0,高铁,39.9929,116.3966
2016-02-05,西宁,青海,36.6171,101.7782,1,3.8,741.0,高铁,39.9929,116.3966
2016-02-05,保定,河北,38.8739,115.4646,17,1.8,558.0,高铁,39.9929,116.3966
2016-02-05,唐山,河北,39.6309,118.1802,13,2.2,637.0,自驾,39.9929,116.3966
2016-02-05,廊坊,河北,39.5246,116.6839,16,1.6,552.0,自驾,39.9929,116.3966
2016-02-05,秦皇岛,河北,39.9354,119.6006,6,1.3,361.0,高铁,39.9929,116.3966
2016-02-05,张家口,河北,40.7675,114.8867,5,1.9,479.0,大巴,39.9929,116.3966
2016-02-05,承德,河北,40.951,117.9632,4,2.1,590.0,自驾,39.9929,116.3966
2016-02-05,常州,江苏,31.8106,119.9741,10,2.4,606.0,高铁,39.9929,116.3966
2016-02-05,徐州,江苏,34.2614,117.1847,17,2.2,603.0,高铁,39.9929,116.3966
2016-02-05,扬州,江苏,32.3942,119.4126,9,3.1,629.0,飞机,39.9929,116.3966
2016-02-05,绍兴,浙江,30.0,120.5833,7,2.4,707.0,高铁,39.9929,116.3966
2016-02-05,嘉兴,浙江,30.7469,120.7555,8,2.7,695.0,飞机,39.9929,116.3966
2016-02-05,泉州,福建,24.8741,118.6757,8,2.7,682.0,飞机,39.9929,116.3966
2016-02-05,洛阳,河南,34.6197,112.454,10,2.0,605.0,大巴,39.9929,116.3966
2016-02-05,桂林,广西,25.2742,110.2992,4,3.1,635.0,大巴,39.9929,116.3966
2016-02-05,中山,广东,22.5171,113.3926,4,4.2,809.0,飞机,39.9929,116.3966
2016-02-05,惠州,广东,23.1116,114.416,6,3.1,624.0,大巴,39.9929,116.3966
2016-02-05,潍坊,山东,36.7069,119.1619,15,1.8,578.0,高铁,39.9929,116.3966
2016-02-05,临沂,山东,35.1041,118.3564,18,2.6,481.0,高铁,39.9929,116.3966
2016-02-05,南通,江苏,31.98,120.8943,9,2.1,646.0,飞机,39.9929,116.3966
2016-02-05,盐城,江苏,33.3478,120.1615,9,2.0,544.0,飞机,39.9929,116.3966
2016-02-05,台州,浙江,28.6563,121.4208,9,3.4,734.0,飞机,39.9929,116.3966
2016-02-05,金华,浙江,29.0795,119.6495,7,2.9,759.0,飞机,39.9929,116.3966
2016-02-05,漳州,福建,24.5128,117.6471,3,4.2,814.0,飞机,39.9929,116.3966
2016-02-12,上海,上海,31.2304,121.4737,87,3.0,910.0,飞机,39.9929,116.3966
2016-02-12,广州,广东,23.1291,113.2644,38,4.3,1109.0,飞机,39.9929,116.3966
2016-02-12,深圳,广东,22.5431,114.0579,23,3.6,1011.0,飞机,39.9929,116.3966
2016-02-12,成都,四川,30.5728,104.0668,45,3.0,679.0,飞机,39.9929,116.3966
2016-02-12,重庆,重庆,29.4316,106.9123,69,2.9,812.0,高铁,39.9929,116.3966
2016-02-12,杭州,浙江,30.2741,120.1551,41,3.2,741.0,飞机,39.9929,116.3966
2016-02-12,武汉,湖北,30.5928,114.3055,42,3.5,788.0,飞机,39.9929,116.3966
2016-02-12,南京,江苏,32.0603,118.7969,28,3.2,861.0,飞机,39.9929,116.3966
2016-02-12,天津,天津,39.3434,117.3616,81,1.5,464.0,自驾,39.9929,116.3966
2016-02-12,苏州,江苏,31.299,120.5853,26,3.1,742.0,高铁,39.9929,116.3966
2016-02-12,西安,陕西,34.3416,108.9398,42,2.4,567.0,飞机,39.9929,116.3966
2016-02-12,长沙,湖南,28.2282,112.9388,12,2.4,576.0,高铁,39.9929,116.3966
2016-02-12,沈阳,辽宁,41.8057,123.4315,19,2.4,727.0,飞机,39.9929,116.3966
2016-02-12,青岛,山东,36.0671,120.3826,35,2.2,567.0,自驾,39.9929,116.3966
2016-02-12,郑州,河南,34.7466,113.6254,29,2.3,587.0,高铁,39.9929,116.3966
2016-02-12,大连,辽宁,38.914,121.6147,18,2.1,647.0,高铁,39.9929,116.3966
2016-02-12,东莞,广东,23.043,113.7633,12,4.2,799.0,飞机,39.9929,116.3966
2016-02-12,宁波,浙江,29.8683,121.544,21,2.8,557.0,高铁,39.9929,116.3966
2016-02-12,厦门,福建,24.4798,118.0894,5,2.8,713.0,大巴,39.9929,116.3966
2016-02-12,福州,福建,26.0745,119.2965,12,2.8,781.0,飞机,39.9929,116.3966
2016-02-12,合肥,安徽,31.8206,117.2272,14,2.7,772.0,飞机,39.9929,116.3966
2016-02-12,昆明,云南,25.0389,102.7183,5,4.0,926.0,飞机,39.9929,116.3966
2016-02-12,哈尔滨,黑龙江,45.8038,126.535,18,2.4,542.0,高铁,39.9929,116.3966
2016-02-12,济南,山东,36.6512,116.9972,28,1.4,543.0,飞机,39.9929,116.3966
2016-02-12,佛山,广东,23.0218,113.1218,11,3.0,696.0,飞机,39.9929,116.3966
2016-02-12,长春,吉林,43.8171,125.3235,15,2.4,551.0,高铁,39.9929,116.3966
2016-02-12,温州,浙江,28.0001,120.6722,12,3.3,765.0,飞机,39.9929,116.3966
2016-02-12,石家庄,河北,38.0428,114.5149,30,2.6,668.0,自驾,39.9929,116.3966
2016-02-12,南宁,广西,22.817,108.3665,5,4.0,917.0,飞机,39.9929,116.3966
2016-02-12,贵阳,贵州,26.647,106.6302,4,3.7,733.0,飞机,39.9929,116.3966
2016-02-12,南昌,江西,28.682,115.8579,9,2.9,541.0,大巴,39.9929,116.3966
2016-02-12,太原,山西,37.8706,112.5489,9,1.6,391.0,高铁,39.9929,116.3966
2016-02-12,烟台,山东,37.4638,121.4479,16,1.6,546.0,大巴,39.9929,116.3966
2016-02-12,无锡,江苏,31.4912,120.3119,16,3.3,669.0,飞机,39.9929,116.3966
2016-02-12,兰州,甘肃,36.0611,103.8343,5,3.5,700.0,飞机,39.9929,116.3966
2016-02-12,珠海,广东,22.271,113.5767,2,4.2,832.0,飞机,39.9929,116.3966
2016-02-12,海口,海南,20.044,110.1999,1,3.7,585.0,飞机,39.9929,116.3966
2016-02-12,呼和浩特,内蒙古,40.8422,111.7491,4,2.2,453.0,高铁,39.9929,116.3966
2016-02-12,乌鲁木齐,新疆,43.793,87.6168,1,4.2,689.0,高铁,39.9929,116.3966
2016-02-12,银川,宁夏,38.4872,106.2309,1,2.7,497.0,高铁,39.9929,116.3966
2016-02-12,西宁,青海,36.6171,101.7782,1,2.6,637.0,飞机,39.9929,116.3966
2016-02-12,保定,河北,38.8739,115.4646,13,2.0,506.0,自驾,39.9929,116.3966
2016-02-12,唐山,河北,39.6309,118.1802,19,2.2,586.0,自驾,39.9929,116.3966
2016-02-12,廊坊,河北,39.5246,116.6839,16,2.4,671.0,自驾,39.9929,116.3966
2016-02-12,秦皇岛,河北,39.9354,119.6006,5,1.4,363.0,大巴,39.9929,116.3966
2016-02-12,张家口,河北,40.7675,114.8867,8,2.4,619.0,飞机,39.9929,116.3966
2016-02-12,承德,河北,40.951,117.9632,7,2.1,501.0,自驾,39.9929,116.3966
2016-02-12,常州,江苏,31.8106,119.9741,11,3.4,621.0,飞机,39.9929,116.3966
2016-02-12,徐州,江苏,34.2614,117.1847,16,2.0,546.0,大巴,39.9929,116.3966
2016-02-12,扬州,江苏,32.3942,119.4126,9,2.6,704.0,大巴,39.9929,116.3966
2016-02-12,绍兴,浙江,30.0,120.5833,6,2.4,518.0,大巴,39.9929,116.3966
2016-02-12,嘉兴,浙江,30.7469,120.7555,7,2.6,661.0,飞机,39.9929,116.3966
2016-02-12,泉州,福建,24.8741,118.6757,8,3.6,824.0,大巴,39.9929,116.3966
2016-02-12,洛阳,河南,34.6197,112.454,11,2.9,707.0,大巴,39.9929,116.3966
2016-02-12,桂林,广西,25.2742,110.2992,2,3.2,622.0,飞机,39.9929,116.3966
2016-02-12,中山,广东,22.5171,113.3926,2,4.3,773.0,飞机,39.9929,116.3966
2016-02-12,惠州,广东,23.1116,114.416,5,3.0,628.0,高铁,39.9929,116.3966
2016-02-12,潍坊,山东,36.7069,119.1619,13,2.2,622.0,高铁,39.9929,116.3966
2016-02-12,临沂,山东,35.1041,118.3564,16,1.8,400.0,高铁,39.9929,116.3966
2016-02-12,南通,江苏,31.98,120.8943,15,3.4,785.0,高铁,39.9929,116.3966
2016-02-12,盐城,江苏,33.3478,120.1615,9,2.5,556.0,飞机,39.9929,116.3966
2016-02-12,台州,浙江,28.6563,121.4208,6,3.4,750.0,飞机,39.9929,116.3966
2016-02-12,金华,浙江,29.0795,119.6495,11,3.5,848.0,飞机,39.9929,116.3966
2016-02-12,漳州,福建,24.5128,117.6471,4,2.8,667.0,飞机,39.9929,116.3966
2016-02-19,上海,上海,31.2304,121.4737,79,2.3,746.0,飞机,39.9929,116.3966
2016-02-19,广州,广东,23.1291,113.2644,38,4.2,1055.0,飞机,39.9929,116.3966
2016-02-19,深圳,广东,22.5431,114.0579,34,3.0,970.0,飞机,39.9929,116.3966
2016-02-19,成都,四川,30.5728,104.0668,32,3.4,952.0,飞机,39.9929,116.3966
2016-02-19,重庆,重庆,29.4316,106.9123,44,3.8,932.0,飞机,39.9929,116.3966
2016-02-19,杭州,浙江,30.2741,120.1551,32,3.5,929.0,飞机,39.9929,116.3966
2016-02-19,武汉,湖北,30.5928,114.3055,32,3.2,608.0,飞机,39.9929,116.3966
2016-02-19,南京,江苏,32.0603,118.7969,28,2.6,623.0,大巴,39.9929,116.3966
2016-02-19,天津,天津,39.3434,117.3616,84,2.1,565.0,高铁,39.9929,116.3966
2016-02-19,苏州,江苏,31.299,120.5853,23,2.6,720.0,高铁,39.9929,116.3966
2016-02-19,西安,陕西,34.3416,108.9398,32,3.3,860.0,大巴,39.9929,116.3966
2016-02-19,长沙,湖南,28.2282,112.9388,14,3.3,878.0,飞机,39.9929,116.3966
2016-02-19,沈阳,辽宁,41.8057,123.4315,16,3.0,601.0,高铁,39.9929,116.3966
2016-02-19,青岛,山东,36.0671,120.3826,27,2.8,779.0,高铁,39.9929,116.3966
2016-02-19,郑州,河南,34.7466,113.6254,39,2.4,679.0,自驾,39.9929,116.3966
2016-02-19,大连,辽宁,38.914,121.6147,17,2.4,571.0,高铁,39.9929,116.3966
2016-02-19,东莞,广东,23.043,113.7633,14,4.3,963.0,自驾,39.9929,116.3966
2016-02-19,宁波,浙江,29.8683,121.544,22,2.6,609.0,飞机,39.9929,116.3966
2016-02-19,厦门,福建,24.4798,118.0894,5,2.9,708.0,飞机,39.9929,116.3966
2016-02-19,福州,福建,26.0745,119.2965,9,3.7,819.0,大巴,39.9929,116.3966
2016-02-19,合肥,安徽,31.8206,117.2272,18,2.4,600.0,飞机,39.9929,116.3966
2016-02-19,昆明,云南,25.0389,102.7183,6,4.0,726.0,大巴,39.9929,116.3966
2016-02-19,哈尔滨,黑龙江,45.8038,126.535,14,3.0,622.0,高铁,39.9929,116.3966
2016-02-19,济南,山东,36.6512,116.9972,33,2.6,664.0,飞机,39.9929,116.3966
2016-02-19,佛山,广东,23.0218,113.1218,8,3.5,675.0,飞机,39.9929,116.3966
2016-02-19,长春,吉林,43.8171,125.3235,15,3.3,612.0,飞机,39.9929,116.3966
2016-02-19,温州,浙江,28.0001,120.6722,11,2.7,645.0,高铁,39.9929,116.3966
2016-02-19,石家庄,河北,38.0428,114.5149,32,1.6,449.0,高铁,39.9929,116.3966
2016-02-19,南宁,广西,22.817,108.3665,7,4.3,906.0,大巴,39.9929,116.3966
2016-02-19,贵阳,贵州,26.647,106.6302,4,3.4,729.0,大巴,39.9929,116.3966
2016-02-19,南昌,江西,28.682,115.8579,9,3.6,775.0,大巴,39.9929,116.3966
2016-02-19,太原,山西,37.8706,112.5489,11,2.4,650.0,飞机,39.9929,116.3966
2016-02-19,烟台,山东,37.4638,121.4479,19,1.9,599.0,高铁,39.9929,116.3966
2016-02-19,无锡,江苏,31.4912,120.3119,17,2.8,810.0,飞机,39.9929,116.3966
2016-02-19,兰州,甘肃,36.0611,103.8343,4,3.1,702.0,飞机,39.9929,116.3966
2016-02-19,珠海,广东,22.271,113.5767,2,3.2,669.0,飞机,39.9929,116.3966
2016-02-19,海口,海南,20.044,110.1999,1,3.9,645.0,飞机,39.9929,116.3966
2016-02-19,呼和浩特,内蒙古,40.8422,111.7491,5,1.8,457.0,飞机,39.9929,116.3966
2016-02-19,乌鲁木齐,新疆,43.793,87.6168,1,4.7,688.0,飞机,39.9929,116.3966
2016-02-19,银川,宁夏,38.4872,106.2309,1,2.7,533.0,高铁,39.9929,116.3966
2016-02-19,西宁,青海,36.6171,101.7782,1,2.6,647.0,飞机,39.9929,116.3966
2016-02-19,保定,河北,38.8739,115.4646,20,1.3,371.0,自驾,39.9929,116.3966
2016-02-19,唐山,河北,39.6309,118.1802,16,2.0,556.0,自驾,39.9929,116.3966
2016-02-19,廊坊,河北,39.5246,116.6839,14,1.3,387.0,自驾,39.9929,116.3966
2016-02-19,秦皇岛,河北,39.9354,119.6006,6,2.3,535.0,自驾,39.9929,116.3966
2016-02-19,张家口,河北,40.7675,114.8867,9,2.2,593.0,自驾,39.9929,116.3966
2016-02-19,承德,河北,40.951,117.9632,6,2.3,530.0,自驾,39.9929,116.3966
2016-02-19,常州,江苏,31.8106,119.9741,8,3.4,605.0,大巴,39.9929,116.3966
2016-02-19,徐州,江苏,34.2614,117.1847,11,2.9,679.0,高铁,39.9929,116.3966
2016-02-19,扬州,江苏,32.3942,119.4126,7,2.2,628.0,飞机,39.9929,116.3966
2016-02-19,绍兴,浙江,30.0,120.5833,8,3.7,795.0,飞机,39.9929,116.3966
2016-02-19,嘉兴,浙江,30.7469,120.7555,6,2.5,588.0,高铁,39.9929,116.3966
2016-02-19,泉州,福建,24.8741,118.6757,7,3.2,732.0,飞机,39.9929,116.3966
2016-02-19,洛阳,河南,34.6197,112.454,8,2.7,607.0,高铁,39.9929,116.3966
2016-02-19,桂林,广西,25.2742,110.2992,2,3.1,750.0,飞机,39.9929,116.3966
2016-02-19,中山,广东,22.5171,113.3926,3,3.7,766.0,飞机,39.9929,116.3966
2016-02-19,惠州,广东,23.1116,114.416,5,3.5,589.0,高铁,39.9929,116.3966
2016-02-19,潍坊,山东,36.7069,119.1619,13,2.0,448.0,自驾,39.9929,116.3966
2016-02-19,临沂,山东,35.1041,118.3564,13,1.6,473.0,自驾,39.9929,116.3966
2016-02-19,南通,江苏,31.98,120.8943,9,2.3,532.0,飞机,39.9929,116.3966
2016-02-19,盐城,江苏,33.3478,120.1615,9,1.8,522.0,飞机,39.9929,116.3966
2016-02-19,台州,浙江,28.6563,121.4208,8,2.5,652.0,高铁,39.9929,116.3966
2016-02-19,金华,浙江,29.0795,119.6495,6,3.2,788.0,飞机,39.9929,116.3966
2016-02-19,漳州,福建,24.5128,117.6471,3,3.8,620.0,飞机,39.9929,116.3966
2016-02-26,上海,上海,31.2304,121.4737,68,2.4,795.0,高铁,39.9929,116.3966
2016-02-26,广州,广东,23.1291,113.2644,41,3.5,924.0,飞机,39.9929,116.3966
2016-02-26,深圳,广东,22.5431,114.0579,31,4.0,1015.0,大巴,39.9929,116.3966
2016-02-26,成都,四川,30.5728,104.0668,38,3.9,740.0,大巴,39.9929,116.3966
2016-02-26,重庆,重庆,29.4316,106.9123,40,2.6,673.0,飞机,39.9929,116.3966
2016-02-26,杭州,浙江,30.2741,120.1551,33,3.3,781.0,飞机,39.9929,116.3966
2016-02-26,武汉,湖北,30.5928,114.3055,36,3.4,815.0,高铁,39.9929,116.3966
2016-02-26,南京,江苏,32.0603,118.7969,25,2.5,649.0,大巴,39.9929,116.3966
2016-02-26,天津,天津,39.3434,117.3616,75,2.4,675.0,自驾,39.9929,116.3966
2016-02-26,苏州,江苏,31.299,120.5853,37,2.8,762.0,自驾,39.9929,116.3966
2016-02-26,西安,陕西,34.3416,108.9398,28,2.7,683.0,飞机,39.9929,116.3966
2016-02-26,长沙,湖南,28.2282,112.9388,13,3.6,830.0,飞机,39.9929,116.3966
2016-02-26,沈阳,辽宁,41.8057,123.4315,28,2.9,567.0,大巴,39.9929,116.3966
2016-02-26,青岛,山东,36.0671,120.3826,36,2.7,764.0,高铁,39.9929,116.3966
2016-02-26,郑州,河南,34.7466,113.6254,44,3.0,769.0,高铁,39.9929,116.3966
2016-02-26,大连,辽宁,38.914,121.6147,22,2.0,558.0,飞机,39.9929,116.3966
2016-02-26,东莞,广东,23.043,113.7633,11,3.5,753.0,飞机,39.9929,116.3966
2016-02-26,宁波,浙江,29.8683,121.544,21,2.6,612.0,高铁,39.9929,116.3966
2016-02-26,厦门,福建,24.4798,118.0894,6,4.0,930.0,飞机,39.9929,116.3966
2016-02-26,福州,福建,26.0745,119.2965,10,3.7,836.0,飞机,39.9929,116.3966
2016-02-26,合肥,安徽,31.8206,117.2272,23,3.3,596.0,高铁,39.9929,116.3966
2016-02-26,昆明,云南,25.0389,102.7183,8,3.5,711.0,飞机,39.9929,116.3966
2016-02-26,哈尔滨,黑龙江,45.8038,126.535,12,2.3,666.0,高铁,39.9929,116.3966
2016-02-26,济南,山东,36.6512,116.9972,34,1.7,527.0,高铁,39.9929,116.3966
2016-02-26,佛山,广东,23.0218,113.1218,11,3.4,714.0,飞机,39.9929,116.3966
2016-02-26,长春,吉林,43.8171,125.3235,14,1.9,429.0,高铁,39.9929,116.3966
2016-02-26,温州,浙江,28.0001,120.6722,11,2.6,670.0,飞机,39.9929,116.3966
2016-02-26,石家庄,河北,38.0428,114.5149,22,1.8,595.0,自驾,39.9929,116.3966
2016-02-26,南宁,广西,22.817,108.3665,7,3.2,562.0,飞机,39.9929,116.3966
2016-02-26,贵阳,贵州,26.647,106.6302,5,4.1,641.0,飞机,39.9929,116.3966
2016-02-26,南昌,江西,28.682,115.8579,8,2.5,715.0,高铁,39.9929,116.3966
2016-02-26,太原,山西,37.8706,112.5489,10,1.6,426.0,大巴,39.9929,116.3966
2016-02-26,烟台,山东,37.4638,121.4479,18,2.0,477.0,自驾,39.9929,116.3966
2016-02-26,无锡,江苏,31.4912,120.3119,13,2.3,747.0,高铁,39.9929,116.3966
2016-02-26,兰州,甘肃,36.0611,103.8343,4,3.6,624.0,自驾,39.9929,116.3966
2016-02-26,珠海,广东,22.271,113.5767,2,4.2,883.0,飞机,39.9929,116.3966
2016-02-26,海口,海南,20.044,110.1999,1,4.2,884.0,飞机,39.9929,116.3966
2016-02-26,呼和浩特,内蒙古,40.8422,111.7491,5,2.2,584.0,自驾,39.9929,116.3966
2016-02-26,乌鲁木齐,新疆,43.793,87.6168,1,3.5,631.0,大巴,39.9929,116.3966
2016-02-26,银川,宁夏,38.4872,106.2309,1,2.1,587.0,高铁,39.9929,116.3966
2016-02-26,西宁,青海,36.6171,101.7782,1,2.5,576.0,高铁,39.9929,116.3966
2016-02-26,保定,河北,38.8739,115.4646,17,2.0,470.0,高铁,39.9929,116.3966
2016-02-26,唐山,河北,39.6309,118.1802,11,2.6,544.0,大巴,39.9929,116.3966
2016-02-26,廊坊,河北,39.5246,116.6839,16,1.2,345.0,大巴,39.9929,116.3966
2016-02-26,秦皇岛,河北,39.9354,119.6006,6,2.3,491.0,自驾,39.9929,116.3966
2016-02-26,张家口,河北,40.7675,114.8867,8,1.6,493.0,自驾,39.9929,116.3966
2016-02-26,承德,河北,40.951,117.9632,5,1.9,449.0,高铁,39.9929,116.3966
2016-02-26,常州,江苏,31.8106,119.9741,10,3.4,840.0,飞机,39.9929,116.3966
2016-02-26,徐州,江苏,34.2614,117.1847,15,2.3,671.0,高铁,39.9929,116.3966
2016-02-26,扬州,江苏,32.3942,119.4126,5,2.1,501.0,高铁,39.9929,116.3966
2016-02-26,绍兴,浙江,30.0,120.5833,6,2.4,652.0,高铁,39.9929,116.3966
2016-02-26,嘉兴,浙江,30.7469,120.7555,8,2.4,662.0,飞机,39.9929,116.3966
2016-02-26,泉州,福建,24.8741,118.6757,6,3.4,728.0,飞机,39.9929,116.3966
2016-02-26,洛阳,河南,34.6197,112.454,7,2.5,570.0,高铁,39.9929,116.3966
2016-02-26,桂林,广西,25.2742,110.2992,3,3.5,606.0,大巴,39.9929,116.3966
2016-02-26,中山,广东,22.5171,113.3926,3,3.8,670.0,飞机,39.9929,116.3966
2016-02-26,惠州,广东,23.1116,114.416,5,2.9,743.0,自驾,39.9929,116.3966
2016-02-26,潍坊,山东,36.7069,119.1619,11,2.6,535.0,飞机,39.9929,116.3966
